4503603929206558,43.556013,1.477134,0
4503603929206558,43.556080,1.477580,1
4503603929206558,43.556120,1.477870,2
4503603929206558,43.556140,1.478090,3
4503603929206558,43.556130,1.478280,4
4503603929206558,43.556040,1.478350,5
4503603929206558,43.555930,1.478320,6
4503603929206558,43.555870,1.478230,7
4503603929206558,43.555850,1.478120,8
4503603929206558,43.555720,1.477060,9
4503603929206558,43.555630,1.476490,10
4503603929206558,43.555670,1.476410,11
4503603929206558,43.555920,1.476340,12
4503603929206558,43.556440,1.476210,13
4503603929206558,43.556730,1.476140,14
4503603929206558,43.556890,1.476090,15
4503603929206558,43.556970,1.476070,16
4503603929206558,43.557080,1.476030,17
4503603929206558,43.557240,1.475940,18
4503603929206558,43.557490,1.475740,19
4503603929206558,43.557750,1.475430,20
4503603929206558,43.557950,1.475040,21
4503603929206558,43.558150,1.474580,22
4503603929206558,43.558470,1.474030,23
4503603929206558,43.558550,1.473870,24
4503603929206558,43.558610,1.473770,25
4503603929206558,43.558660,1.473670,26
4503603929206558,43.558929,1.473412,27
4503603929206558,43.559130,1.473220,28
4503603929206558,43.560720,1.471680,29
4503603929206558,43.560940,1.471470,30
4503603929206558,43.561470,1.470980,31
4503603929206558,43.561473,1.470977,32
4503603929206558,43.561890,1.470580,33
4503603929206558,43.561910,1.470560,34
4503603929206558,43.562360,1.470100,35
4503603929206558,43.562470,1.469980,36
4503603929206558,43.563130,1.469330,37
4503603929206558,43.563360,1.469100,38
4503603929206558,43.564180,1.468330,39
4503603929206558,43.564280,1.468320,40
4503603929206558,43.564380,1.468360,41
4503603929206558,43.564450,1.468450,42
4503603929206558,43.564640,1.468810,43
4503603929206558,43.564910,1.469460,44
4503603929206558,43.565100,1.469970,45
4503603929206558,43.565280,1.470390,46
4503603929206558,43.565400,1.470840,47
4503603929206558,43.565410,1.471200,48
4503603929206558,43.565410,1.471340,49
4503603929206558,43.565410,1.471440,50
4503603929206558,43.565410,1.471500,51
4503603929206558,43.565400,1.471690,52
4503603929206558,43.565400,1.471740,53
4503603929206558,43.565360,1.472710,54
4503603929206558,43.565300,1.473030,55
4503603929206558,43.565210,1.473220,56
4503603929206558,43.565110,1.473390,57
4503603929206558,43.564380,1.474140,58
4503603929206558,43.564140,1.474385,59
4503603929206558,43.563410,1.475130,60
4503603929206558,43.563280,1.475200,61
4503603929206558,43.563230,1.475280,62
4503603929206558,43.563190,1.475350,63
4503603929206558,43.563180,1.475430,64
4503603929206558,43.563190,1.475530,65
4503603929206558,43.563220,1.475580,66
4503603929206558,43.564623,1.478254,67
4503603929206558,43.564710,1.478420,68
4503603929206558,43.564780,1.478590,69
4503603929206558,43.564810,1.478640,70
4503603929206558,43.564810,1.478720,71
4503603929206558,43.564790,1.478810,72
4503603929206558,43.564770,1.478860,73
4503603929206558,43.564730,1.478880,74
4503603929206558,43.564610,1.478960,75
4503603929206558,43.564460,1.479070,76
4503603929206558,43.562524,1.481024,77
4503603929206558,43.562390,1.481160,78
4503603929206558,43.562340,1.481230,79
4503603929206558,43.562300,1.481310,80
4503603929206558,43.562270,1.481470,81
4503603929206558,43.562270,1.481550,82
4503603929206558,43.562520,1.482290,83
4503603929206558,43.562550,1.482530,84
4503603929206558,43.562440,1.483820,85
4503603929206558,43.562450,1.484360,86
4503603929206558,43.562530,1.484720,87
4503603929206558,43.562660,1.485040,88
4503603929206558,43.562990,1.485800,89
4503603929206558,43.563030,1.485870,90
4503603929206558,43.563290,1.486290,91
4503603929206558,43.563460,1.486540,92
4503603929206558,43.563540,1.486650,93
4503603929206558,43.563610,1.486770,94
4503603929206558,43.563800,1.487060,95
4503603929206558,43.563850,1.487150,96
4503603929206558,43.564050,1.487450,97
4503603929206558,43.564180,1.487630,98
4503603929206558,43.564250,1.487760,99
4503603929206558,43.564290,1.487880,100
4503603929206558,43.564310,1.488000,101
4503603929206558,43.564300,1.488160,102
4503603929206558,43.564040,1.489360,103
4503603929206558,43.564010,1.489530,104
4503603929206558,43.564000,1.489700,105
4503603929206558,43.563990,1.490280,106
4503603929206558,43.564001,1.490623,107
4503603929206558,43.564001,1.490624,108
4503603929206558,43.564010,1.490880,109
4503603929206558,43.563960,1.490880,110
4503603929206558,43.563910,1.490900,111
4503603929206558,43.563870,1.490930,112
4503603929206558,43.563820,1.491000,113
4503603929206558,43.563790,1.491140,114
4503603929206558,43.563820,1.491280,115
4503603929206558,43.563860,1.491340,116
4503603929206558,43.563920,1.491390,117
4503603929206558,43.563980,1.491410,118
4503603929206558,43.564060,1.491390,119
4503603929206558,43.564130,1.491350,120
4503603929206558,43.564170,1.491290,121
4503603929206558,43.564190,1.491190,122
4503603929206558,43.564190,1.491090,123
4503603929206558,43.564160,1.491000,124
4503603929206558,43.564230,1.490950,125
4503603929206558,43.564410,1.490770,126
4503603929206558,43.564550,1.490600,127
4503603929206558,43.564610,1.490530,128
4503603929206558,43.564870,1.490200,129
4503603929206558,43.564970,1.490080,130
4503603929206558,43.565020,1.490020,131
4503603929206558,43.565080,1.489940,132
4503603929206558,43.565220,1.489770,133
4503603929206558,43.565280,1.489700,134
4503603929206558,43.565330,1.489630,135
4503603929206558,43.565370,1.489550,136
4503603929206558,43.565390,1.489480,137
4503603929206558,43.565400,1.489400,138
4503603929206558,43.565400,1.489330,139
4503603929206558,43.565430,1.489320,140
4503603929206558,43.565470,1.489300,141
4503603929206558,43.565500,1.489270,142
4503603929206558,43.565520,1.489230,143
4503603929206558,43.565540,1.489160,144
4503603929206558,43.565640,1.489160,145
4503603929206558,43.565770,1.489180,146
4503603929206558,43.565860,1.489200,147
4503603929206558,43.565950,1.489230,148
4503603929206558,43.566050,1.489280,149
4503603929206558,43.566210,1.489390,150
4503603929206558,43.566440,1.489520,151
4503603929206558,43.566590,1.489610,152
4503603929206558,43.566760,1.489700,153
4503603929206558,43.566830,1.489740,154
4503603929206558,43.566909,1.489791,155
4503603929206558,43.567000,1.489850,156
4503603929206558,43.567270,1.490020,157
4503603929206558,43.567580,1.490210,158
4503603929206558,43.567800,1.490340,159
4503603929206558,43.568000,1.490470,160
4503603929206558,43.568440,1.490740,161
4503603929206558,43.568530,1.490790,162
4503603929206558,43.568840,1.490970,163
4503603929206558,43.568885,1.490993,164
4503603929206558,43.568920,1.491010,165
4503603929206558,43.569030,1.491050,166
4503603929206558,43.569040,1.491090,167
4503603929206558,43.569060,1.491120,168
4503603929206558,43.569090,1.491130,169
4503603929206558,43.569120,1.491120,170
4503603929206558,43.569140,1.491090,171
4503603929206558,43.569180,1.491140,172
4503603929206558,43.569220,1.491180,173
4503603929206558,43.569270,1.491220,174
4503603929206558,43.569330,1.491250,175
4503603929206558,43.569370,1.491270,176
4503603929206558,43.569490,1.491330,177
4503603929206558,43.569560,1.491360,178
4503603929206558,43.569970,1.491570,179
4503603929206558,43.570030,1.491600,180
4503603929206558,43.570160,1.491670,181
4503603929206558,43.570230,1.491710,182
4503603929206558,43.570490,1.491840,183
4503603929206558,43.570530,1.491860,184
4503603929206558,43.570660,1.491930,185
4503603929206558,43.570750,1.491970,186
4503603929206558,43.571020,1.492110,187
4503603929206558,43.571257,1.492228,188
